costat,curcd,datafmt,indfmt,consol,sic,datadate,gvkey,cusip,fyr,fyear,csho,dt,prcc_f
I,USD,STD,INDL,C,1381,2020-12-31,061409,25271C201,12,2020,138.0540,28.5480,0.171800000000
A,USD,STD,INDL,C,5090,2020-12-31,061420,73278L105,12,2020,40.2320,611.9700,372.500000000000
A,USD,STD,INDL,C,4813,2020-12-31,061440,780641205,12,2020,4202.8440,8963.2500,3.043000000000
A,USD,STD,INDL,C,8090,2020-12-31,061483,23918K108,12,2020,109.9330,11193.9710,117.400000000000
A,USD,STD,INDL,C,8071,2020-12-31,061490,68375N103,12,2020,670.0360,294.5750,3.950000000000
A,USD,STD,INDL,C,5047,2020-12-31,061494,806407102,12,2020,142.4630,929.0520,66.860000000000
A,USD,STD,INDL,C,3843,2020-12-31,061496,59935P209,12,2020,64.1380,0.6670,2.120000000000
A,USD,STD,INDL,C,2800,2020-12-31,061519,808541106,12,2020,31.3250,614.1000,40.210000000000
A,USD,STD,INDL,C,4812,2020-12-31,061548,715684106,12,2020,990.6220,3915.2800,23.520000000000
A,USD,STD,INDL,C,3679,2020-12-31,061562,007973100,12,2020,38.2930,434.6310,96.970000000000
A,USD,STD,INDL,C,3826,2020-12-31,061574,941848103,12,2020,62.3090,1452.4760,247.420000000000
A,USD,STD,INDL,C,2082,2020-12-31,061581,100557107,12,2020,12.1830,71.4870,994.290000000000
A,USD,STD,INDL,C,6162,2020-12-31,061586,45254P508,12,2020,21.2380,2167.4180,3.040000000000
I,USD,STD,INDL,C,3559,2020-12-31,061587,461148108,12,2020,23.8740,9.6560,7.210000000000
A,USD,STD,INDL,C,1311,2020-12-31,061616,26874R108,12,2020,1786.2750,34741.6350,20.600000000000
A,USD,STD,INDL,C,1000,2020-12-31,061633,972753107,12,2020,33.7510,66.2500,0.223800000000
A,USD,STD,INDL,C,3317,2020-12-31,061635,667746101,12,2020,9.8050,45.4330,28.300000000000
A,USD,STD,INDL,C,2836,2020-12-31,061655,670002401,12,2020,70.9540,481.8840,111.510000000000
I,USD,STD,INDL,C,7372,2020-12-31,061676,177376100,12,2020,122.5210,1976.7480,130.100000000000
A,USD,STD,INDL,C,3272,2020-12-31,061709,832156103,12,2020,5.2020,7.9240,9.450000000000
A,USD,STD,INDL,C,2834,2020-12-31,061711,88322Q108,12,2020,140.5760,42.9140,52.020000000000
A,USD,STD,INDL,C,3663,2020-12-31,061712,093698108,12,2020,11.5580,5.1810,1.330000000000
A,USD,STD,INDL,C,6331,2020-12-31,061739,416515104,12,2020,358.4890,4573.0000,48.980000000000
A,USD,STD,INDL,C,6331,2020-12-31,061743,496904202,12,2020,21.9640,271.5010,4.700000000000
A,USD,STD,INDL,C,2835,2020-12-31,061750,P73398102,12,2020,77.9610,0.4260,2.480000000000
A,USD,STD,INDL,C,1389,2020-12-31,061759,21867A105,12,2020,44.5730,326.9780,26.510000000000
A,USD,STD,INDL,C,1000,2020-12-31,061811,84265V105,12,2020,773.1000,7523.2000,65.120000000000
A,USD,STD,INDL,C,3559,2020-12-31,061814,073320103,12,2020,72.8660,494.0680,60.664000000000
A,USD,STD,INDL,C,7370,2020-12-31,061836,G1156E102,12,2020,7.1390,0.8090,3.290000000000
I,USD,STD,INDL,C,2836,2020-12-31,061899,00445F109,12,2020,38.2910,0.9490,3.670000000000
A,USD,STD,INDL,C,7372,2020-12-31,061902,653656108,12,2020,63.0510,795.8920,283.540000000000
I,USD,STD,INDL,C,1311,2020-12-31,061971,293306205,12,2020,27.5600,8.5890,3.200000000000
A,USD,STD,INDL,C,4512,2020-12-31,061976,41150R102,12,2020,54.8630,127.8250,0.291200000000
A,USD,STD,INDL,C,6552,2020-12-31,062019,14350V108,12,2020,46.2040,0.0000,2.060000000000
A,USD,STD,INDL,C,7370,2020-12-31,062057,967590209,12,2020,9.0500,6.5100,10.110000000000
A,USD,STD,INDL,C,3089,2020-12-31,062072,020772109,12,2020,13.4200,3.5860,11.150000000000
A,USD,STD,INDL,C,3845,2020-12-31,062168,462684101,12,2020,13.9000,4.1880,2.510000000000
A,USD,STD,INDL,C,3580,2020-12-31,062209,29279A100,12,2020,123.3170,0.0000,0.160000000000
A,USD,STD,INDL,C,7370,2020-12-31,062178,69561N402,12,2020,6.4550,0.0980,2.070000000000
A,USD,STD,INDL,C,6794,2020-12-31,062222,18450P309,12,2020,337.0860,9.2830,0.009800000000
I,USD,STD,INDL,C,2836,2020-12-31,062263,015351109,12,2020,219.5000,2840.1000,156.240000000000
A,USD,STD,INDL,C,7374,2020-12-31,062266,126349109,12,2020,32.7130,469.7940,45.070000000000
I,USD,STD,INDL,C,2844,2020-12-31,062290,761525609,12,2020,54.9680,3426.0000,11.880000000000
A,USD,STD,INDL,C,1389,2020-12-31,062292,29407T203,12,2020,4.9500,0.6380,0.103000000000
A,USD,STD,INDL,C,7389,2020-12-31,062302,784933103,12,2020,21.1200,3.9000,1.150000000000
A,CAD,STD,INDL,C,1382,2020-12-31,062311,62948Q107,12,2020,64.4380,2.6690,0.790000000000
A,USD,STD,INDL,C,1040,2020-12-31,062337,450913108,12,2020,475.3000,533.4000,3.670000000000
A,USD,STD,INDL,C,6798,2020-12-31,062374,46284V101,12,2020,288.2730,10998.1510,29.480000000000
A,USD,STD,INDL,C,4731,2020-12-31,062378,443320106,12,2020,34.2120,318.5810,57.000000000000
A,USD,STD,INDL,C,2836,2020-12-31,062475,03879J100,12,2020,89.6790,22.5370,3.550000000000
A,USD,STD,INDL,C,4991,2020-12-31,062498,M39927120,12,2020,12.6520,360.0280,33.615000000000
A,USD,STD,INDL,C,3350,2020-12-31,062516,156431108,12,2020,90.0560,334.0000,11.030000000000
A,USD,STD,INDL,C,2836,2020-12-31,062525,00901B303,12,2020,42.1540,2.2850,1.790000000000
A,USD,STD,INDL,C,4899,2020-12-31,062549,482738101,12,2020,18.4300,15.2410,11.350000000000
A,USD,STD,INDL,C,2836,2020-12-31,062592,74365A309,12,2020,34.7650,60.3140,3.630000000000
A,USD,STD,INDL,C,4941,2020-12-31,062618,G23773107,12,2020,15.1440,1.6060,12.050000000000
I,USD,STD,INDL,C,4841,2020-12-31,062640,543881106,12,2020,30.9330,0.3450,20.990000000000
A,USD,STD,INDL,C,6331,2020-12-31,062689,89417E109,12,2020,252.4000,6812.0000,140.370000000000
A,USD,STD,INDL,C,7370,2020-12-31,062723,898697206,12,2020,10.6120,132.6730,73.890000000000
I,USD,STD,INDL,C,7374,2020-12-31,062732,871237103,12,2020,39.4790,245.2640,37.670000000000
A,USD,STD,INDL,C,3944,2020-12-31,062745,47012E403,12,2020,5.6950,183.1680,4.980000000000
A,USD,STD,INDL,C,3580,2020-12-31,062819,88583P104,12,2020,27.8780,0.5160,0.840000000000
A,USD,STD,INDL,C,8742,2020-12-31,062823,302941109,12,2020,34.4810,490.5240,111.720000000000
A,USD,STD,INDL,C,4011,2020-12-31,062844,40065W107,12,2020,141.6710,209.6190,8.900000000000
I,USD,STD,INDL,C,3089,2020-12-31,062897,899896104,12,2020,49.2940,356.6000,32.390000000000
A,USD,STD,INDL,C,6159,2020-12-31,062919,583928106,12,2020,24.8780,253.5740,4.900000000000
A,USD,STD,INDL,C,2836,2020-12-31,062921,64125C109,12,2020,93.5000,422.6000,95.850000000000
A,USD,STD,INDL,C,6512,2020-12-31,062955,721491108,12,2020,0.5950,15.3900,2.250000000000
A,USD,STD,INDL,C,5065,2020-12-31,062956,M20115180,12,2020,4.3910,2.9550,2.270000000000
A,USD,STD,INDL,C,7370,2020-12-31,062965,78467J100,12,2020,257.6000,6829.4000,72.750000000000
A,USD,STD,INDL,C,5500,2020-12-31,063000,781846209,12,2020,54.8900,708.1180,41.420000000000
A,USD,STD,INDL,C,2834,2020-12-31,063005,G29687103,12,2020,58.3960,130.5240,6.680000000000
A,USD,STD,INDL,C,7370,2020-12-31,063018,238134209,12,2020,2.3970,2.7340,5.900000000000
A,USD,STD,INDL,C,2834,2020-12-31,063030,G1933S101,12,2020,123.9440,1.9040,2.950000000000
A,CAD,STD,INDL,C,1000,2020-12-31,063075,823901103,12,2020,397.2850,433.4000,0.410000000000
I,USD,STD,INDL,C,7372,2020-12-31,063080,03662Q105,12,2020,86.5720,942.6490,363.800000000000
A,USD,STD,INDL,C,6311,2020-12-31,063120,054536107,12,2020,2385.8530,26759.5700,23.874000000000
A,USD,STD,INDL,C,6282,2020-12-31,063138,377185202,12,2020,0.0250,18.2000,50.010000000000
A,USD,STD,INDL,C,1000,2020-12-31,063139,900435207,12,2020,201.2310,4201.7790,12.420000000000
A,USD,STD,INDL,C,7381,2020-12-31,063144,N43837108,12,2020,37.4330,14.0640,4.000000000000
A,USD,STD,INDL,C,7372,2020-12-31,063169,237545108,12,2020,261.0760,5823.5810,203.294000000000
A,USD,STD,INDL,C,3826,2020-12-31,063186,N72482206,12,2020,227.9850,2031.7840,52.850000000000
I,USD,STD,INDL,C,6311,2020-12-31,063288,30239F106,12,2020,24.3960,109.0860,52.510000000000
A,USD,STD,INDL,C,7372,2020-12-31,063290,705573103,12,2020,80.8900,595.7970,133.260000000000
A,USD,STD,INDL,C,2836,2020-12-31,063312,75988J106,12,2020,87.3520,0.0800,2.800000000000
A,USD,STD,INDL,C,1040,2020-12-31,063332,268073103,12,2020,17.2060,6.6580,0.780000000000
A,USD,STD,INDL,C,7374,2020-12-31,063337,55302P202,12,2020,506.7800,0.0560,0.040000000000
A,USD,STD,INDL,C,8200,2020-12-31,063338,86272C103,12,2020,24.4190,282.7830,95.330000000000
A,USD,STD,INDL,C,7900,2020-12-31,063388,968235309,12,2020,5.1570,3.5580,4.590000000000
A,USD,STD,INDL,C,2836,2020-12-31,063405,374163103,12,2020,310.5670,29.7190,1.590000000000
A,USD,STD,INDL,C,7389,2020-12-31,063417,89854H102,12,2020,46.7370,537.8840,72.930000000000
A,USD,STD,INDL,C,6798,2020-12-31,063422,512816109,12,2020,100.9120,4095.6700,83.220000000000
A,USD,STD,INDL,C,2836,2020-12-31,063446,00902F402,12,2020,42.0660,0.0000,0.170075000000
A,USD,STD,INDL,C,7372,2020-12-31,063454,05453N100,12,2020,21.3790,0.0000,3.500000000000
A,USD,STD,INDL,C,7200,2020-12-31,063456,143905107,12,2020,17.9950,478.3170,31.320000000000
A,USD,STD,INDL,C,3721,2020-12-31,063477,05523R107,12,2020,804.5010,8834.2820,26.726000000000
A,USD,STD,INDL,C,7310,2020-12-31,063516,22834M305,12,2020,12.9020,0.0440,1.750000000000
A,USD,STD,INDL,C,3577,2020-12-31,063520,892918103,12,2020,8.9310,5.8740,7.100000000000
I,USD,STD,INDL,C,4955,2020-12-31,063527,858912108,12,2020,91.6000,2165.3000,69.330000000000
A,USD,STD,INDL,C,3679,2020-12-31,063531,594960304,12,2020,152.9260,3.1070,5.380000000000
I,USD,STD,INDL,C,6799,2020-12-31,063541,55315D105,12,2020,5.7090,237.8050,24.600000000000
A,USD,STD,INDL,C,6331,2020-12-31,063546,870886108,12,2020,1155.9060,12261.0000,23.570000000000
A,USD,STD,INDL,C,2836,2020-12-31,063562,22112H101,12,2020,62.6790,0.1840,0.425500000000
A,USD,STD,INDL,C,7359,2020-12-31,063596,970646105,12,2020,6.5700,1697.6260,30.460000000000
A,USD,STD,INDL,C,6799,2020-12-31,063718,088577200,12,2020,0.8330,0.0000,15.000000000000
I,USD,STD,INDL,C,2834,2020-12-31,063645,G30401106,12,2020,230.3160,8395.7270,7.180000000000
I,USD,STD,INDL,C,2836,2020-12-31,063650,84763A108,12,2020,146.0830,2.4270,3.410000000000
I,USD,STD,INDL,C,2834,2020-12-31,063700,036642106,12,2020,166.8360,46.9180,3.990000000000
I,USD,STD,INDL,C,7948,2020-12-31,063708,260174107,12,2020,36.3720,0.1120,2.270000000000
A,USD,STD,INDL,C,5812,2020-12-31,063739,09180C106,12,2020,22.3180,610.4780,38.490000000000
A,USD,STD,INDL,C,7372,2020-12-31,063752,85219Y103,12,2020,210.1380,0.1890,0.080000000000
A,USD,STD,INDL,C,6311,2020-12-31,063759,80917Q106,12,2020,1864.7050,3866.8780,3.233000000000
A,USD,STD,INDL,C,5500,2020-12-31,063847,70959W103,12,2020,80.3930,4133.9000,59.390000000000
A,USD,STD,INDL,C,2834,2020-12-31,063863,90328M107,12,2020,21.0380,21.4720,77.100000000000
A,USD,STD,INDL,C,3533,2020-12-31,063892,62955J103,12,2020,388.2550,2556.0000,13.730000000000
A,USD,STD,INDL,C,8731,2020-12-31,063901,74112E208,12,2020,4.1680,0.7490,2.120000000000
A,USD,STD,INDL,C,5411,2020-12-31,063904,20440T300,12,2020,268.1130,3352.2460,14.320000000000
I,USD,STD,INDL,C,5812,2020-12-31,063930,05551A109,12,2020,9.3070,93.5700,4.880000000000
A,USD,STD,INDL,C,3440,2020-12-31,063952,45784J303,12,2020,76.7270,609.0000,3.260000000000
A,USD,STD,INDL,C,4812,2020-12-31,063987,91822M502,12,2020,1749.1270,10056.0000,1.510000000000
A,USD,STD,INDL,C,7372,2020-12-31,064021,440271302,12,2020,18.8510,0.0000,0.470000000000
A,USD,STD,INDL,C,2844,2020-12-31,064028,67018T105,12,2020,50.9000,500.3770,54.630000000000
A,USD,STD,INDL,C,3312,2020-12-31,064030,858119100,12,2020,210.9140,3192.9920,36.870000000000
A,USD,STD,INDL,C,8700,2020-12-31,064061,346563109,12,2020,19.0170,190.0940,41.900000000000
A,USD,STD,INDL,C,5172,2020-12-31,064063,371927104,12,2020,122.5790,3548.6870,6.210000000000
A,CAD,STD,INDL,C,2011,2020-12-31,064072,74061A108,12,2020,43.5000,1329.7000,100.730000000000
A,CAD,STD,INDL,C,1389,2020-12-31,064107,895945103,12,2020,255.7360,13.7670,1.680000000000
A,USD,STD,INDL,C,9997,2020-12-31,064163,09175M804,12,2020,27.7540,7.2960,4.350000000000
A,USD,STD,INDL,C,8071,2020-12-31,064166,74834L100,12,2020,133.0000,4655.0000,119.170000000000
A,USD,STD,INDL,C,5500,2020-12-31,064175,536797103,12,2020,26.5000,2408.2000,292.670000000000
A,CAD,STD,INDL,C,6798,2020-12-31,064196,403925407,12,2020,286.8630,5936.8730,13.290000000000
A,USD,STD,INDL,C,1400,2020-12-31,064203,898530100,12,2020,46.1660,0.0000,0.364000000000
A,USD,STD,INDL,C,5080,2020-12-31,064223,233377407,12,2020,19.2080,374.3400,22.230000000000
A,USD,STD,INDL,C,3490,2020-12-31,064254,42328H109,12,2020,32.1210,479.5340,53.290000000000
A,CAD,STD,INDL,C,6795,2020-12-31,064260,505440107,12,2020,64.0000,0.0000,32.610000000000
A,USD,STD,INDL,C,3672,2020-12-31,064278,M40184208,12,2020,5.8400,10.8790,5.030000000000
A,USD,STD,INDL,C,7363,2020-12-31,064302,45778Q107,12,2020,38.2530,450.2070,81.420000000000
A,USD,STD,INDL,C,6798,2020-12-31,064306,49427F108,12,2020,116.0360,4021.4590,57.400000000000
A,USD,STD,INDL,C,3842,2020-12-31,064327,157085101,12,2020,168.1700,58.3760,6.920000000000
A,USD,STD,INDL,C,2836,2020-12-31,064334,92346J108,12,2020,45.8040,53.3000,30.880000000000
A,USD,STD,INDL,C,4512,2020-12-31,064336,16937R203,12,2020,327.5910,20645.8210,21.510000000000
I,USD,STD,INDL,C,4400,2020-12-31,064355,G39637205,12,2020,143.3280,1238.7250,4.630000000000
A,USD,STD,INDL,C,3411,2020-12-31,064389,827048109,12,2020,110.0570,3466.4000,37.080000000000
A,USD,STD,INDL,C,5040,2020-12-31,064488,G32030127,12,2020,3.0930,0.2120,3.220000000000
I,USD,STD,INDL,C,2836,2020-12-31,064515,12648L601,12,2020,75.8970,7.4480,3.220000000000
A,USD,STD,INDL,C,1000,2020-12-31,064517,29384J103,12,2020,186.5300,9.8230,0.435850000000
A,USD,STD,INDL,C,3357,2020-12-31,064523,G0535E106,12,2020,13.8200,16.1150,2.220000000000
A,USD,STD,INDL,C,6099,2020-12-31,064536,298736109,12,2020,52.7340,1609.9010,144.920000000000
A,USD,STD,INDL,C,6798,2020-12-31,064545,37955N106,12,2020,9.3430,23.5580,4.010000000000
A,USD,STD,INDL,C,1389,2020-12-31,064568,402307102,12,2020,15.3590,12.6000,3.060000000000
A,CAD,STD,INDL,C,4911,2020-12-31,064625,666511100,12,2020,202.1710,7656.0750,45.670000000000
A,CAD,STD,INDL,C,1040,2020-12-31,064636,361970502,12,2020,623.1070,85.6400,0.230000000000
A,USD,STD,INDL,C,3829,2020-12-31,064645,09060C507,12,2020,7.8150,0.4980,3.520000000000
A,CAD,STD,INDL,C,7370,2020-12-31,064673,26884V107,12,2020,58.9120,2.2190,1.630000000000
A,CAD,STD,INDL,C,2911,2020-12-31,064676,40432D105,12,2020,206.9840,5.7670,0.115000000000
A,USD,STD,INDL,C,3714,2020-12-31,064690,052800109,12,2020,87.3530,2525.2000,92.100000000000
I,CAD,STD,INDL,C,1040,2020-12-31,064695,82664T101,12,2020,153.9540,2.6430,0.610000000000
I,USD,STD,INDL,C,2522,2020-12-31,064745,498904200,12,2020,50.6450,478.2000,14.680000000000
A,USD,STD,INDL,C,6794,2020-12-31,064766,750917106,12,2020,111.6980,195.0600,17.460000000000
A,USD,STD,INDL,C,5961,2020-12-31,064768,023135106,12,2020,503.0000,104015.0000,3256.930000000000
A,CAD,STD,INDL,C,1090,2020-12-31,064775,248356107,12,2020,678.9820,0.6150,0.840000000000
A,USD,STD,INDL,C,5140,2020-12-31,064791,M52523103,12,2020,13.8670,0.9080,21.410000000000
I,USD,STD,INDL,C,7370,2020-12-31,064796,M69676209,12,2020,4.4250,0.0000,1.550000000000
A,CAD,STD,INDL,C,6798,2020-12-31,064803,134921105,12,2020,171.7520,5574.1290,49.990000000000
A,USD,STD,INDL,C,6798,2020-12-31,064821,015271109,12,2020,136.6900,7809.0450,178.220000000000
A,USD,STD,INDL,C,2836,2020-12-31,064857,803607100,12,2020,79.3740,1093.7900,170.490000000000
A,USD,STD,INDL,C,3825,2020-12-31,064915,461147100,12,2020,10.5290,7.2650,6.489900000000
A,USD,STD,INDL,C,6798,2020-12-31,064925,101121101,12,2020,155.7190,13485.9630,94.530000000000
A,CAD,STD,INDL,C,1000,2020-12-31,064935,73929R105,12,2020,44.3370,0.5860,0.270000000000
A,CAD,STD,INDL,C,1040,2020-12-31,064941,846481109,12,2020,327.6140,0.1720,0.380000000000
A,CAD,STD,INDL,C,6799,2020-12-31,064945,86269P307,12,2020,4.2460,0.0000,2.300000000000
A,USD,STD,INDL,C,1700,2020-12-31,064997,199908104,12,2020,36.1880,332.8950,52.660000000000
A,USD,STD,INDL,C,1389,2020-12-31,065006,42330P107,12,2020,150.3410,502.1710,4.200000000000
A,USD,STD,INDL,C,3533,2020-12-31,065009,03957W106,12,2020,152.9620,1709.3560,8.660000000000
I,USD,STD,INDL,C,2835,2020-12-31,065011,42805E306,12,2020,9.4760,55.5140,145.650000000000
A,USD,STD,INDL,C,3845,2020-12-31,065016,40171F501,12,2020,13.1380,2.0500,0.299900000000
A,USD,STD,INDL,C,3674,2020-12-31,065036,74837P405,12,2020,11.0940,3.0740,3.790000000000
A,USD,STD,INDL,C,6512,2020-12-31,065084,21871N101,12,2020,119.6380,1965.0740,6.550000000000
A,USD,STD,INDL,C,6531,2020-12-31,065108,48020Q107,12,2020,51.1050,1542.9000,148.370000000000
A,USD,STD,INDL,C,3845,2020-12-31,065189,268311107,12,2020,29.1650,10.2160,5.170000000000
A,USD,STD,INDL,C,6282,2020-12-31,065235,25264R207,12,2020,3.1690,2.5000,149.270000000000
I,CAD,STD,INDL,C,7819,2020-12-31,065241,98212M703,12,2020,32.0240,18.8670,0.450000000000
A,USD,STD,INDL,C,3312,2020-12-31,065248,03938L203,12,2020,1080.7340,10675.0000,22.900000000000
A,USD,STD,INDL,C,6799,2020-12-31,065261,956925101,12,2020,143.1870,39.7890,1.960000000000
A,USD,STD,INDL,C,8351,2020-12-31,065275,109194100,12,2020,60.4660,1847.8220,172.990000000000
A,USD,STD,INDL,C,2835,2020-12-31,065280,45972C102,12,2020,424.3440,9.1420,0.051000000000
A,USD,STD,INDL,C,6798,2020-12-31,065290,78440X887,12,2020,70.5070,5420.7070,59.580000000000
A,USD,STD,INDL,C,3690,2020-12-31,065344,92827K301,12,2020,7.7750,2.4940,3.520000000000
A,CAD,STD,INDL,C,1040,2020-12-31,065366,90476X509,12,2020,127.0750,0.0000,0.375000000000
A,USD,STD,INDL,C,4400,2020-12-31,065374,676118201,12,2020,12.5910,12.1100,7.100000000000
A,USD,STD,INDL,C,2834,2020-12-31,065376,826917106,12,2020,77.1960,2.3500,7.270000000000
A,USD,STD,INDL,C,3812,2020-12-31,065380,M3760D101,12,2020,44.1980,890.2480,130.800000000000
A,USD,STD,INDL,C,5812,2020-12-31,065417,988498101,12,2020,300.0000,11645.0000,108.560000000000
I,USD,STD,INDL,C,3829,2020-12-31,065421,311642102,12,2020,17.9910,27.9660,70.630000000000
A,CAD,STD,INDL,C,3460,2020-12-31,065441,573459104,12,2020,80.2940,1047.0350,14.860000000000
A,USD,STD,INDL,C,7370,2020-12-31,065460,M81865111,12,2020,13.9310,3.0360,10.950000000000
A,USD,STD,INDL,C,2340,2020-12-31,065461,M87482119,12,2020,11.8700,10.6420,1.780000000000
A,USD,STD,INDL,C,1311,2020-12-31,065464,023477300,12,2020,0.0530,0.0000,397.000000000000
A,USD,STD,INDL,C,4400,2020-12-31,065500,G65773106,12,2020,151.4040,357.4390,2.950000000000
A,USD,STD,INDL,C,3577,2020-12-31,065552,45170X205,12,2020,18.0550,24.6750,8.500000000000
A,USD,STD,INDL,C,6798,2020-12-31,065556,035710839,12,2020,1398.2410,7053.4960,8.450000000000
A,USD,STD,INDL,C,7389,2020-12-31,065587,637372202,12,2020,25.3910,33.2360,42.750000000000
A,USD,STD,INDL,C,3679,2020-12-31,065590,86183P102,12,2020,27.0060,155.7050,30.230000000000
A,USD,STD,INDL,C,7389,2020-12-31,065605,74935Q107,12,2020,109.8760,786.1910,69.550000000000
A,USD,STD,INDL,C,4213,2020-12-31,065609,12541W209,12,2020,134.2980,1428.0470,93.870000000000
A,CAD,STD,INDL,C,4924,2020-12-31,065614,86828P103,12,2020,176.0000,1828.3000,12.180000000000
A,USD,STD,INDL,C,6794,2020-12-31,065615,169905106,12,2020,55.5360,1082.0800,106.730000000000
A,CAD,STD,INDL,C,6798,2020-12-31,065632,617914106,12,2020,64.1250,1306.5180,5.390000000000
A,USD,STD,INDL,C,6798,2020-12-31,065640,15202L107,12,2020,13.0270,719.1910,70.640000000000
A,USD,STD,INDL,C,4812,2020-12-31,065662,16941M109,12,2020,4095.0970,10139.2470,28.540000000000
I,CAD,STD,INDL,C,1000,2020-12-31,065752,913454203,12,2020,26.8690,0.0000,0.070000000000
A,USD,STD,INDL,C,3533,2020-12-31,065671,457651107,12,2020,35.4180,7.1890,29.620000000000
I,USD,STD,INDL,C,1623,2020-12-31,065675,68559A208,12,2020,30.6770,24.2970,2.190000000000
A,CAD,STD,INDL,C,1000,2020-12-31,065688,82621E205,12,2020,109.6890,0.0330,0.055000000000
A,USD,STD,INDL,C,4953,2020-12-31,065702,147448104,12,2020,51.0890,609.1770,61.950000000000
A,USD,STD,INDL,C,2836,2020-12-31,065703,45720M105,12,2020,373.6360,0.0970,0.034950000000
A,USD,STD,INDL,C,6798,2020-12-31,065710,26884U109,12,2020,74.6030,3896.6660,32.500000000000
A,USD,STD,INDL,C,5500,2020-12-31,065718,398905109,12,2020,18.0910,1580.5000,131.140000000000
A,USD,STD,INDL,C,8300,2020-12-31,065732,140475203,12,2020,2.0840,909.8470,12.340000000000
I,USD,STD,INDL,C,7361,2020-12-31,065737,66989V107,12,2020,114.6560,90.4630,0.048500000000
A,USD,STD,INDL,C,1040,2020-12-31,065744,550371108,12,2020,230.0880,857.0940,8.620000000000
A,USD,STD,INDL,C,3060,2020-12-31,065765,98873Q209,12,2020,5.7840,4.2840,1.720000000000
A,USD,STD,INDL,C,3826,2020-12-31,065772,592688105,12,2020,23.4720,1383.2200,1139.680000000000
I,CAD,STD,INDL,C,1040,2020-12-31,065808,07160B106,12,2020,129.2260,0.3100,2.080000000000
A,USD,STD,INDL,C,3790,2020-12-31,065815,681976106,12,2020,11.3340,1.6100,0.690000000000
A,USD,STD,INDL,C,5500,2020-12-31,065831,83545G102,12,2020,41.8270,1124.7750,38.570000000000
I,CAD,STD,INDL,C,7990,2020-12-31,065840,623891207,12,2020,308.8590,0.0000,0.015000000000
A,CAD,STD,INDL,C,3533,2020-12-31,065867,57980Q106,12,2020,27.8020,11.3320,0.480000000000
A,USD,STD,INDL,C,6282,2020-12-31,065886,008252108,12,2020,44.0000,2493.2000,101.700000000000
I,USD,STD,INDL,C,7370,2020-12-31,065899,75605L708,12,2020,38.4240,13.1050,1.560000000000
A,USD,STD,INDL,C,1040,2020-12-31,065921,381119403,12,2020,157.5130,0.9250,0.760000000000
I,CAD,STD,INDL,C,9995,2020-12-31,065934,705343309,12,2020,19.9370,0.0000,0.125000000000
A,USD,STD,INDL,C,2810,2020-12-31,065937,630079101,12,2020,38.2210,4.9180,0.850000000000
A,USD,STD,INDL,C,2834,2020-12-31,065944,04546C205,12,2020,113.5690,89.6000,0.357600000000
A,CAD,STD,INDL,C,7359,2020-12-31,065955,89154B102,12,2020,45.0810,247.9060,3.280000000000
A,USD,STD,INDL,C,8731,2020-12-31,065991,563122100,12,2020,559.2810,0.1040,0.042650000000
A,CAD,STD,INDL,C,3663,2020-12-31,065998,77929Q405,12,2020,38.6940,3.3080,0.900000000000
A,USD,STD,INDL,C,2040,2020-12-31,066016,457187102,12,2020,67.0160,1930.0000,78.670000000000
A,USD,STD,INDL,C,3674,2020-12-31,066032,739276103,12,2020,59.9100,10.0270,81.860000000000
A,USD,STD,INDL,C,2836,2020-12-31,066042,090655606,12,2020,2862.1740,4.7910,0.006900000000
A,USD,STD,INDL,C,7350,2020-12-31,066065,911363109,12,2020,72.1970,9775.0000,231.910000000000
I,USD,STD,INDL,C,6799,2020-12-31,066085,041356205,12,2020,33.5170,166.6540,3.780000000000
A,USD,STD,INDL,C,6159,2020-12-31,066175,09259B104,12,2020,101.0640,0.0000,0.029500000000
A,USD,STD,INDL,C,1040,2020-12-31,066246,645827205,12,2020,137.5730,2.4020,0.263000000000
A,USD,STD,INDL,C,8090,2020-12-31,066274,69439P407,12,2020,12.8000,0.7700,1.000000000000
A,USD,STD,INDL,C,7822,2020-12-31,066301,G6005C108,12,2020,1.5460,88.2240,10.750000000000
A,CAD,STD,INDL,C,1389,2020-12-31,066318,702925108,12,2020,83.0890,6.1690,7.880000000000
I,CAD,STD,INDL,C,4610,2020-12-31,066319,45833V109,12,2020,429.2000,5627.8000,11.870000000000
A,USD,STD,INDL,C,6798,2020-12-31,066354,92936U109,12,2020,175.4020,6847.4640,70.580000000000
A,USD,STD,INDL,C,3842,2020-12-31,066366,774374300,12,2020,93.5730,23.9370,1.010000000000
A,USD,STD,INDL,C,7370,2020-12-31,066368,92343E102,12,2020,113.4700,1795.2420,216.400000000000
A,CAD,STD,INDL,C,6798,2020-12-31,066376,26153P203,12,2020,55.8660,1198.3060,19.800000000000
A,USD,STD,INDL,C,8200,2020-12-31,066379,71363P106,12,2020,70.0620,53.1940,12.630000000000
A,CAD,STD,INDL,C,4400,2020-12-31,066401,96145A200,12,2020,63.3920,285.9870,15.590000000000
A,USD,STD,INDL,C,1044,2020-12-31,066405,39115V309,12,2020,355.0330,27.1030,0.852200000000
A,CAD,STD,INDL,C,1000,2020-12-31,066431,020936100,12,2020,41.4780,133.9680,13.690000000000
A,USD,STD,INDL,C,1731,2020-12-31,066446,74762E102,12,2020,138.3000,1448.7810,72.020000000000
A,USD,STD,INDL,C,2834,2020-12-31,066552,090622309,12,2020,10.7540,0.0000,0.510000000000
